"NA","Okavango","Naucova"
"NA","Okavango","Nayita"
"NA","Okavango","Nbimbi"
"NA","Okavango","Ncamakora"
"NA","Okavango","Ncame"
"NA","Okavango","Ncarise"
"NA","Okavango","Ncaute"
"NA","Okavango","Ncecwa"
"NA","Okavango","Ncoco"
"NA","Okavango","Ncuncuni"
"NA","Okavango","Ncushe"
"NA","Okavango","Ndiyona"
"NA","Caprivi","Ndonga"
"NA","Okavango","Ndonga"
"NA","Okavango","Ndonge Linona"
"NA","Caprivi","Ndongo"
"NA","Karas","Neikop"
"NA","Erongo","Neineis"
"NA","Erongo","Neneis"
"NA","Okavango","Nepara"
"NA","Karas","Neu-Puts"
"NA","Caprivi","Ngala"
"NA","Okavango","Ngandu"
"NA","Okavango","Ngangana"
"NA","Okavango","Ngcamadang"
"NA","Okavango","Ngcana"
"NA","Okavango","Ngcangcana"
"NA","Okavango","Ngcarama"
"NA","Okavango","Ngcasawa"
"NA","Caprivi","Ngenda"
"NA","Caprivi","Ngoma"
"NA","Okavango","Ngone"
"NA","Okavango","Ngoni"
"NA","Okavango","Ngove"
"NA","Okavango","Ngumbo"
"NA","Okavango","Ngura"
"NA","Okavango","Nhoma"
"NA","Karas","Nicos Hoek"
"NA","Karas","Nieuwefontein"
"NA","Karas","Nieuwefontein Ost"
"NA","Karas","Nieuwefontein West"
"NA","Okavango","Nkandi"
"NA","Okavango","Nkata"
"NA","Okavango","Nkinka"
"NA","Okavango","Nkonke"
"NA","Okavango","Nkurenkuru"
"NA","Okavango","Nkutu"
"NA","Caprivi","Nkwazi"
"NA","Okavango","Nkwizu"
"NA","Hardap","Nomtsas"
"NA","Otjozondjupa","Non Dimenticar"
"NA","Karas","Noordoewer"
"NA","Otjozondjupa","Nora"
"NA","Otjozondjupa","Nore"
"NA","Caprivi","Nossiko"
"NA","Omaheke","Nossobville"
"NA","Okavango","Nqandu"
"NA","Okavango","Nsivi"
"NA","Okavango","Ntaranga"
"NA","Okavango","Ntara"
"NA","Caprivi","Ntela"
"NA","Okavango","Ntenta"
"NA","Caprivi","Ntonde"
"NA","Erongo","Nuhoab"
"NA","Erongo","Nuhoas"
"NA","Okavango","Numkaub"
"NA","Okavango","Numkaup"
"NA","Kunene","Nungubais Noord"
"NA","Kunene","Nungubais"
"NA","Erongo","Nuniab"
"NA","Erongo","Nu-Uis"
"NA","Hardap","Nuwedam"
"NA","Karas","Nuwefontein Wes"
"NA","Caprivi","Nuwe Kabbe"
"NA","Karas","Nuwe Modderdrif"
"NA","Okavango","Nyangana"
"NA","Okavango","Nyege"
"NA","Okavango","Nyenye"
"NA","Okavango","Nyondo"
"NA","Okavango","Nzinze"
"NA","Okavango","Nzinzi"
"NA","Karas","Oab"
"NA","Oshikoto","Oab"
"NA","Omaheke","Oahava"
"NA","Hardap","Oamseb"
"NA","Hardap","Oamsib"
"NA","Oshikoto","Odilayafyenota"
"NA","Ohangwena","Odimbo"
"NA","Omusati","Odimbwa"
"NA","Omusati","Oembalantoe"
"NA","Ohangwena","Ofaitumbo"
"NA","Omusati","Ogongo"
"NA","Oshikoto","Ohahati"
"NA","Ohangwena","Ohaibana"
"NA","Oshikoto","Ohaihai"
"NA","Ohangwena","Ohaihana"
"NA","Ohangwena","Ohaikedi"
"NA","Ohangwena","Ohailinda"
"NA","Ohangwena","Ohainengena"
"NA","Ohangwena","Ohaingu"
"NA","Ohangwena","Ohaipetekwa"
"NA","Otjozondjupa","Ohakane"
"NA","Ohangwena","Ohakayale"
"NA","Ohangwena","Ohakuyela"
"NA","Ohangwena","Ohalushu"
"NA","Ohangwena","Ohamakanga"
"NA","Kunene","Ohama"
"NA","Oshana","Ohambungu"
"NA","Ohangwena","Ohamevainini"
"NA","Kunene","Ohamuheke"
"NA","Otjozondjupa","Ohamuheke"
"NA","Ohangwena","Ohamviimbi"
"NA","Kunene","Ohandungu"
"NA","Ohangwena","Ohangwena"
"NA","Oshikoto","Ohaufiku-Renine"
"NA","Ohangwena","Ohauwangakukutu"
"NA","Ohangwena","Ohauwanga"
"NA","Ohangwena","Ohauyave Munini"
"NA","Ohangwena","Ohauyave"
"NA","Oshana","Ohaziwa"
"NA","Ohangwena","Ohehonge"
"NA","Kunene","Ohinakawe"
"NA","Kunene","Ohohorwa"
"NA","Kunene","Ohongondjanambari"
"NA","Kunene","Ohopoho"
"NA","Kunene","Ohopuho"
"NA","Kunene","Ohorua"
"NA","Oshikoto","Ohumbula"
"NA","Ohangwena","Ohuukewo"
"NA","Ohangwena","Oidimba"
"NA","Ohangwena","Oidiva"
"NA","Ohangwena","Oikoto"
"NA","Ohangwena","Oikuku"
"NA","Ohangwena","Oininive"
"NA","Kunene","Okaanga"
"NA","Kunene","Okaaruu"
"NA","Oshikoto","Okadhiya"
"NA","Otjozondjupa","Okaepe"
"NA","Ohangwena","Okahahauyavwena"
"NA","Otjozondjupa","Okahandja"
"NA","Otjozondjupa","Okahanja"
"NA","Omusati","Okahao"
"NA","Omusati","Okahau"
"NA","Ohangwena","Okahauwangwena"
"NA","Omaheke","Okahiokaapa"
"NA","Otjozondjupa","Okahitanda"
"NA","Otjozondjupa","Okahitua"
"NA","Otjozondjupa","Okahitwa"
"NA","Kunene","Okahodhu"
"NA","Kunene","Okaholo"
"NA","Kunene","Okahororwa"
"NA","Kunene","Okahosu"
"NA","Kunene","Okahozu"
"NA","Omaheke","Okahumandu"
"NA","Otjozondjupa","Okahumba"
"NA","Kunene","Okahwa"
"NA","Erongo","Okajape"
"NA","Otjozondjupa","Okakarara"
"NA","Omusati","Okakekete"
"NA","Omusati","Okakewa"
"NA","Oshikoto","Okakololo"
"NA","Ohangwena","Okakongwena"
"NA","Kunene","Okakuara"
"NA","Oshikoto","Okakunda"
"NA","Oshana","Okaku"
"NA","Omaheke","Okakuvisa"
"NA","Kunene","Okakuyu"
"NA","Oshikoto","Okakwiyu"
"NA","Omusati","Okalili"
"NA","Oshana","Okalimbo"
"NA","Kunene","Okalindi-Komutati"
"NA","Oshikoto","Okaloko"
"NA","Oshikoto","Okalolo"
"NA","Ohangwena","Okalondo"
"NA","Omusati","Okalondo"
"NA","Omusati","Okalongo"
"NA","Oshikoto","Okalumpa"
"NA","Ohangwena","Okalunga"
"NA","Erongo","Okamaere"
"NA","Oshikoto","Okamakaku"
"NA","Ohangwena","Okamanya"
"NA","Otjozondjupa","Okamatapati"
"NA","Ohangwena","Okambabwena"
"NA","Kunene","Okambaramba"
"NA","Omusati","Okambebe"
"NA","Erongo","Okambe-Odombo"
"NA","Oshikoto","Okambogo"
"NA","Kunene","Okambonde"
"NA","Kunene","Okamborombonga"
"NA","Otjozondjupa","Okamboro"
"NA","Otjozondjupa","Okambukonde"
"NA","Kunene","Okambwarongo"
"NA","Otjozondjupa","Okamita"
"NA","Kunene","Okanambundona"
"NA","Oshikoto","Okanaya"
"NA","Omusati","Okandjera"
"NA","Otjozondjupa","Okandjira Settlement"
"NA","Kunene","Okandjombo"
"NA","Omusati","Okando"
"NA","Otjozondjupa","Okangeama"
"NA","Otjozondjupa","Okangeoma"
"NA","Otjozondjupa","Okangoho"
"NA","Kunene","Okangwati"
"NA","Otjozondjupa","Okangwindi"
"NA","Oshikoto","Okankolo"
"NA","Otjozondjupa","Okanungu"
"NA","Ohangwena","Okanyanona"
"NA","Otjozondjupa","Okaokongwinya"
"NA","Oshikoto","Okaonde"
"NA","Kunene","Okaoraore"
"NA","Ohangwena","Okapashona"
"NA","Kunene","Okapawe"
"NA","Erongo","Okaperre"
"NA","Oshikoto","Okapuka"
"NA","Kunene","Okapunde"
"NA","Omusati","Okapya"
"NA","Erongo","Okaserawe"
"NA","Omaheke","Okaseta"
"NA","Omusati","Okashidi"
"NA","Oshana","Okatana"
"NA","Omusati","Okathima"
"NA","Omusati","Okathitu"
"NA","Omusati","Okathutu"
"NA","Omusati","Okatitu"
"NA","Kunene","Okatjangee"
"NA","Otjozondjupa","Okatjaveva"
"NA","Erongo","Okatjiho"
"NA","Otjozondjupa","Okatjiparanga"
"NA","Otjozondjupa","Okatjiparango"
"NA","Otjozondjupa","Okatj"
"NA","Otjozondjupa","Okatjongwa"
"NA","Otjozondjupa","Okatjoruu"
"NA","Kunene","Okatjovandu"
"NA","Otjozondjupa","Okatjsoroi"
"NA","Ohangwena","Okatope"
"NA","Oshikoto","Okatope"
"NA","Otjozondjupa","Okatoto"
"NA","Oshikoto","Okatumbo"
"NA","Otjozondjupa","Okatumuama"
"NA","Otjozondjupa","Okatumwama"
"NA","Omaheke","Okatuuo"
"NA","Omaheke","Okatuwo"
"NA","Otjozondjupa","Okatuwo"
"NA","Otjozondjupa","Okatwakoverwa"
"NA","Oshana","Okatyali"
"NA","Kunene","Okauapehuri"
"NA","Otjozondjupa","Okaue"
"NA","Kunene","Okaukuejo"
"NA","Kunene","Okaukueyo"
"NA","Otjozondjupa","Okaundja"
"NA","Ohangwena","Okauva"
"NA","Kunene","Okauwa"
"NA","Kunene","Okavakwa"
"NA","Kunene","Okavandje"
"NA","Kunene","Okavare"
"NA","Omaheke","Okawangwa"
"NA","Kunene","Okawani"
"NA","Erongo","Okawarongo"
"NA","Ohangwena","Okawe"
"NA","Oshikoto","Okayala"
"NA","Kunene","Okayepe"
"NA","Omusati","Okazimba"
"NA","Otjozondjupa","Okazize"
"NA","Omusati","Okeholongo"
"NA","Omaheke","Okeriko"
"NA","Omaheke","Okeruru"
"NA","Otjozondjupa","Okeserahi Number 2"
"NA","Otjozondjupa","Okeserahi Number Two"
"NA","Otjozondjupa","Okeserahi"
"NA","Kunene","Okohonga"
"NA","Erongo","Okomapuku"
"NA","Kunene","Okomaruru"
"NA","Erongo","Okombaha"
"NA","Erongo","Okombahe"
"NA","Kunene","Okombambi"
"NA","Omaheke","Okombepera"
"NA","Omaheke","Okomboha"
"NA","Kunene","Okomizema"
"NA","Erongo","Okomize"
"NA","Omaheke","Okomumbonde"
"NA","Omaheke","Okomungondo"
"NA","Otjozondjupa","Okomuparara"
"NA","Kunene","Okomutati"
"NA","Otjozondjupa","Okondjatu"
"NA","Erongo","Okondomba"
"NA","Kunene","Okongo"
"NA","Ohangwena","Okongo"
"NA","Omaheke","Okongowa"
"NA","Kunene","Okongutirwa"
"NA","Erongo","Okongwe"
"NA","Kunene","Okonjota"
"NA","Omaheke","Okonyama"
"NA","Omaheke","Okonyoka"
"NA","Kunene","Okorosave"
"NA","Kunene","Okorosawe"
"NA","Otjozondjupa","Okosonduju"
"NA","Otjozondjupa","Okosondusu"
"NA","Erongo","Okotjandjoura"
"NA","Otjozondjupa","Okotjitundu"
"NA","Erongo","Okotjize"
"NA","Erongo","Okotjoto"
"NA","Omaheke","Okoukambe"
"NA","Otjozondjupa","Okoutjove"
"NA","Kunene","Okovihona"
"NA","Omaheke","Okovimburu"
"NA","Kunene","Okozondsuwoine"
"NA","Otjozondjupa","Okozonduzu"
"NA","Kunene","Okozongoro"
"NA","Kunene","Okozongwehe"
"NA","Kunene","Okozoserandu"
"NA","Otjozondjupa","Okumumbonde"
"NA","Kunene","Okumutati"
"NA","Ohangwena","Okwatiwalunga"
"NA","Kunene","Olifantsput Pos"
"NA","Kunene","Olifa"
"NA","Ohangwena","Oluhapa"
"NA","Omusati","Olukonda"
"NA","Oshikoto","Olukonda"
"NA","Ohangwena","Olukula"
"NA","Ohangwena","Olukumwa"
"NA","Oshikoto","Olukupa"
"NA","Omusati","Olumelengwa"
"NA","Ohangwena","Olunkono"
"NA","Oshikoto","Oluno"
"NA","Oshikoto","Olunos"
"NA","Ohangwena","Olupale"
"NA","Omusati","Olupandu"
"NA","Omusati","Olupumbu"
"NA","Ohangwena","Olupundi"
"NA","Omusati","Oluteyi"
"NA","Omusati","Oluvango"
"NA","Omusati","Oluvongo"
"NA","Ohangwena","Oluwaya"
"NA","Omusati","Olwani"
"NA","Omusati","Olyavahenge"
"NA","Oshikoto","Olyuulaye"
"NA","Oshana","Omaalala"
"NA","Kunene","Omabzu"
"NA","Ohangwena","Omadano"
"NA","Oshikoto","Omadhiya"
"NA","Oshana","Omahahi"
"NA","Oshikoto","Omahai"
"NA","Oshana","Omahini"
"NA","Otjozondjupa","Omaihi"
"NA","Otjozondjupa","Omakande"
"NA","Ohangwena","Omakondo"
"NA","Oshikoto","Omako"
"NA","Oshikoto","Omalambo"
"NA","Ohangwena","Omalundudu"
"NA","Omusati","Omambuumbuu"
"NA","Erongo","Omangambo"
"NA","Oshikoto","Omangundu"
"NA","Kunene","Omanye"
"NA","Otjozondjupa","Omapumba"
"NA","Erongo","Omaruru"
"NA","Hardap","Omaseb"
"NA","Oshana","Omashaka"
"NA","Oshikoto","Omatale"
"NA","Otjozondjupa","Omatanga"
"NA","Ohangwena","Omatangela"
"NA","Kunene","Omatapati"
"NA","Omusati","Omateleklelo"
"NA","Otjozondjupa","Omatjatjeva"
"NA","Erongo","Omatjete"
"NA","Omusati","Omatwadiva"
"NA","Omaheke","Omauozonjanda"
"NA","Erongo","Omauzongaka"
"NA","Erongo","Omauzongoka"
"NA","Omaheke","Omawewozonyanda"
"NA","Oshikoto","Omayi"
"NA","Omusati","Omayulu"
"NA","Otjozondjupa","Omazera"
"NA","Ohangwena","Ombaba"
"NA","Ohangwena","Ombabi"
"NA","Kunene","Ombahe-Yakako"
"NA","Kunene","Ombahu"
"NA","Omusati","Ombako"
"NA","Omusati","Ombalantu"
"NA","Ohangwena","Ombalayamumbwenge"
"NA","Kunene","Ombaravera"
"NA","Kunene","Ombawe"
"NA","Kunene","Ombepera"
"NA","Otjozondjupa","Ombinda"
"NA","Kunene","Ombivango"
"NA","Ohangwena","Omboloka"
"NA","Omusati","Ombonde"
"NA","Otjozondjupa","Omboora"
"NA","Otjozondjupa","Ombora"
"NA","Ohangwena","Ombugayamupolo"
"NA","Kunene","Ombuku"
"NA","Omusati","Ombulantu"
"NA","Oshikoto","Ombumbu"
"NA","Ohangwena","Ombundiya"
"NA","Otjozondjupa","Ombungurur"
"NA","Otjozondjupa","Ombu Yomenye"
"NA","Otjozondjupa","Ombu Yomumbonde"
"NA","Otjozondjupa","Ombu Yovakuru"
"NA","Omusati","Ombwana"
"NA","Oshana","Omege"
"NA","Otjozondjupa","Omeihei"
"NA","Ohangwena","Omhangela"
"NA","Ohangwena","Omhedi"
"NA","Ohangwena","Omikwa"
"NA","Omusati","Omindamba"
"NA","Otjozondjupa","Omingondo"
"NA","Omaheke","Omitara"
"NA","Omaheke","Omitivine"
"NA","Otjozondjupa","Omitjete"
"NA","Erongo","Omitjira"
"NA","Erongo","Omizema"
"NA","Omusati","Omkwa"
"NA","Oshana","Ompandakani"
"NA","Oshikoto","Ompanda"
"NA","Oshikoto","Ompangela"
"NA","Oshana","Ompunda"
"NA","Oshana","Ompundja"
"NA","Omusati","Omuditu"
"NA","Ohangwena","Omufiya"
"NA","Kunene","Omuhanguzi"
"NA","Kunene","Omuhiva"
"NA","Omusati","Omukonda"
"NA","Omusati","Omukondo"
"NA","Ohangwena","Omukukutu"
"NA","Oshana","Omukundagwana"
"NA","Kunene","Omukurukaze"
"NA","Ohangwena","Omulamba"
"NA","Ohangwena","Omulonga"
"NA","Ohangwena","Omundaungilo"
"NA","Ohangwena","Omundudu"
"NA","Oshikoto","Omunduungio"
"NA","Ohangwena","Omungholyo"
"NA","Kunene","Omungunda"
"NA","Ohangwena","Omungwelume"
"NA","Kunene","Omungwindi"
"NA","Oshikoto","Omunkayi"
"NA","Oshikoto","Omuntele"
"NA","Kunene","Omunwandjai"
"NA","Oshikoto","Omunyankwe"
"NA","Ohangwena","Omunyekadi"
"NA","Otjozondjupa","Omupanau"
"NA","Oshana","Omupanda"
"NA","Oshikoto","Omupanda"
"NA","Otjozondjupa","Omupanda"
"NA","Otjozondjupa","Omupandu"
"NA","Ohangwena","Omupembe"
"NA","Ohangwena","Omupini"
"NA","Oshikoto","Omupumba"
"NA","Kunene","Omuramba"
"NA","Ohangwena","Omushakala"
"NA","Ohangwena","Omusheshe"
"NA","Ohangwena","Omushigo"
"NA","Ohangwena","Omushilawombadje"
"NA","Oshana","Omusimboti"
"NA","Oshana","Omutala"
"NA","Omusati","Omuthima"
"NA","Omusati","Omuthitugwonyama"
"NA","Omusati","Omuthitu"
"NA","Oshikoto","Omuthiya"
"NA","Otjozondjupa","Omutima"
"NA","Erongo","Omutiwanduka"
"NA","Otjozondjupa","Omutjatjewa"
"NA","Erongo","Omutjenya"
"NA","Oshikoto","Omutsegwombandje"
"NA","Omaheke","Omutumbondudu"
"NA","Omusati","Omutundungu"
"NA","Ohangwena","Omutuni"
"NA","Ohangwena","Omutwewomunhu"
"NA","Ohangwena","Omutwewondjaba"
"NA","Ohangwena","Omutwewonime"
"NA","Oshikoto","Omutwrwomedi"
"NA","Ohangwena","Omuulu"
"NA","Ohangwena","Omuwike"
"NA","Ohangwena","Omvil"
"NA","Ohangwena","Omwandi"
"NA","Kunene","Omwe"
"NA","Omusati","Onaanda"
"NA","Oshikoto","Onahenene"
"NA","Oshikoto","Onahima"
"NA","Oshikoto","Onahi"
"NA","Ohangwena","Onaimbungu"
"NA","Ohangwena","Onakalunga"
"NA","Oshikoto","Onakalunga"
"NA","Oshikoto","Onakandi"
"NA","Oshikoto","Onakandjangi"
"NA","Ohangwena","Onakankunzi"
"NA","Oshikoto","Onakasino"
"NA","Omusati","Onakayale"
"NA","Oshikoto","Onakiidhi"
"NA","Oshikoto","Onakuku"
"NA","Oshikoto","Onalunike"
"NA","Oshikoto","Onalusheshete"
"NA","Oshikoto","Onamagwena"
"NA","Ohangwena","Onamahoka"
"NA","Ohangwena","Onamasila"
"NA","Ohangwena","Onamatadiva"
"NA","Ohangwena","Onamatandiva"
"NA","Kunene","Onamatanga"
"NA","Oshikoto","Onamatende"
"NA","Oshikoto","Onamavo"
"NA","Oshana","Onamayo"
"NA","Ohangwena","Onambaladi"
"NA","Omusati","Onambashu"
"NA","Oshikoto","Onambeke"
"NA","Ohangwena","Onambutu"
"NA","Omusati","Onamhindi"
"NA","Ohangwena","Onamhombo"
"NA","Oshikoto","Onamhombo"
"NA","Ohangwena","Onamihonga"
"NA","Oshikoto","Onampengu"
"NA","Ohangwena","Onamtai"
"NA","Ohangwena","Onamtayi"
"NA","Ohangwena","Onamudime"
"NA","Ohangwena","Onamukulo"
"NA","Ohangwena","Onamundidi"
"NA","Omusati","Onamundindi"
"NA","Ohangwena","Onamungodjo"
"NA","Oshikoto","Onamungundo"
"NA","Ohangwena","Onamunhama"
"NA","Ohangwena","Onamutai"
"NA","Oshana","Onamutai"
"NA","Oshikoto","Onamutene"
"NA","Oshikoto","Onamutenya"
"NA","Oshikoto","Onandi"
"NA","Ohangwena","Onandjaba"
"NA","Oshikoto","Onandjamba"
"NA","Oshikoto","Onandjokwe"
"NA","Omusati","Onandjo"
"NA","Ohangwena","Onandjushi"
"NA","Oshikoto","Onandomba"
"NA","Omusati","Onangalo"
"NA","Ohangwena","Onangama"
"NA","Ohangwena","Onangava"
"NA","Ohangwena","Onanghulo"
"NA","Ohangwena","Onangolo"
"NA","Omusati","Onangombe"
"NA","Ohangwena","Onangulo"
"NA","Omusati","Onanguwo"
"NA","Ohangwena","Onangwe"
"NA","Oshikoto","Onankali"
"NA","Oshikoto","Onanona"
"NA","Omusati","Onanyalala"
"NA","Oshikoto","Onanyama"
"NA","Otjozondjupa","Onaombombonde"
"NA","Oshikoto","Onashikookaya"
"NA","Oshikoto","Onathinge"
"NA","Oshikoto","Ondaakula"
"NA","Ohangwena","Ondaanda"
"NA","Ohangwena","Ondanda"
"NA","Oshikoto","Ondando"
"NA","Oshana","Ondangua"
"NA","Oshana","Ondangwa"
"NA","Kunene","Ondauka"
"NA","Ohangwena","Ondema"
"NA","Karas","Ondermaitje"
"NA","Karas","Ondermatje"
"NA","Karas","Ondermatjie"
"NA","Omaheke","Onderombapa"
"NA","Ohangwena","Ondeshifiilwa"
"NA","Ohangwena","Ondiihaluka"
"NA","Ohangwena","Ondingwanyama"
"NA","Ohangwena","Ondjaba"
"NA","Oshikoto","Ondjamba"
"NA","Omaheke","Ondjiripumwa"
"NA","Kunene","Ondjombo"
"NA","Oshana","Ondjondjo"
"NA","Omusati","Ondjungurume"
"NA","Ohangwena","Ondobe"
"NA","Kunene","Ondole"
"NA","Oshikoto","Ondombeyoshaale"
"NA","Oshana","Ondonga"
"NA","Omaheke","Ondorozu"
"NA","Kunene","Ondova"
"NA","Omusati","Ondudu"
"NA","Ohangwena","Onduna"
"NA","Erongo","Ondundo"
"NA","Erongo","Ondundotjiuapa"
"NA","Erongo","Ondundotjivapa"
"NA","Omaheke","Onduno"
"NA","Ohangwena","Ondwi"
"NA","Omusati","Oneeya"
"NA","Ohangwena","Onehanga"
"NA","Omusati","Oneheke"
"NA","Oshikoto","Onehongo"
"NA","Ohangwena","Onehova"
"NA","Omusati","Onekukumo"
"NA","Ohangwena","Onekwaya"
"NA","Omusati","Onelago"
"NA","Omusati","Onembaba"
"NA","Oshikoto","Onembenge"
"NA","Ohangwena","Onengali"
"NA","Oshikoto","Onepandagulu"
"NA","Ohangwena","Onepandaulo"
"NA","Oshikoto","Oneputa"
"NA","Ohangwena","Oneshiyo"
"NA","Omusati","Onesi"
"NA","Ohangwena","Ongalangobe"
"NA","Oshikoto","Ongala"
"NA","Ohangwena","Ongali"
"NA","Oshikoto","Ongali"
"NA","Omusati","Ongandjera"
"NA","Ohangwena","Ongenga"
"NA","Oshikoto","Ongenga"
"NA","Ohangwena","Onghwiyu"
"NA","Ohangwena","Ongolongela"
"NA","Omusati","Ongolo"
"NA","Oshikoto","Ongombesa"
"NA","Otjozondjupa","Ongombombonde"
"NA","Kunene","Ongonga"
"NA","Otjozondjupa","Ongongora"
"NA","Kunene","Onguati"
"NA","Oshana","Onguedira"
"NA","Oshana","Onguediva"
"NA","Oshikoto","Ongula Netanga"
"NA","Oshikoto","Onguma"
"NA","Ohangwena","Ongumi"
"NA","Oshikoto","Ongundi"
"NA","Oshana","Ongwediva"
"NA","Kunene","Onhandungu"
"NA","Ohangwena","Onheleiwa"
"NA","Omusati","Onheleiwa"
"NA","Ohangwena","Onheti"
"NA","Ohangwena","Onhumba"
"NA","Ohangwena","Onhunda"
"NA","Oshikoto","Oniihandi"
"NA","Omusati","Oniihati"
"NA","Oshikoto","Oniihwa"
"NA","Ohangwena","Oniimwandi"
"NA","Omusati","Oniimwandi"
"NA","Oshana","Oniimwandi"
"NA","Oshikoto","Oniipa"
"NA","Oshikoto","Oniiwe"
"NA","Oshikoto","Onikila"
"NA","Oshana","Onimuandi"
"NA","Oshana","Onimwandi"
"NA","Oshana","Onkumbwiimbwi"
"NA","Oshikoto","Onkwinkwiti"
"NA","Otjozondjupa","Onreg"
"NA","Oshikoto","Ontananga"
"NA","Oshikoto","Ontuli"
"NA","Oshikoto","Ontunda"
"NA","Oshikoto","Onyaanya"
"NA","Oshikoto","Onyati"
"NA","Oshikoto","Onyawanyawa"
"NA","Oshana","Onyeka"
"NA","Oshikoto","Onyuulaye"
"NA","Oshana","Onzinzi"
"NA","Oshikoto","Oongodhi"
"NA","Kunene","Oozonduwombe"
"NA","Ohangwena","Opepela"
"NA","Kunene","Opuwa"
"NA","Kunene","Opuwo"
"NA","Karas","Orange Mouth"
"NA","Karas","Orangemund"
"NA","Karas","Oranjemond"
"NA","Karas","Oranjemund"
"NA","Otjozondjupa","Orauku"
"NA","Kunene","Orjimbarombonga"
"NA","Kunene","Orokakaru"
"NA","Kunene","Orokatundu"
"NA","Kunene","Orokatuwo"
"NA","Kunene","Orongoto"
"NA","Kunene","Orontjitombo"
"NA","Kunene","Orotjitombo"
"NA","Karas","Ortmansbaum Oos"
"NA","Karas","Ortmansbaum"
"NA","Otjozondjupa","Oruaku"
"NA","Otjozondjupa","Oruauku"
"NA","Kunene","Orue"
"NA","Kunene","Oruhito"
"NA","Kunene","Oruhona"
"NA","Kunene","Orukwapa"
"NA","Erongo","Orumwe"
"NA","Otjozondjupa","Orunahi"
"NA","Kunene","Orupemba"
"NA","Kunene","Orupembe"
"NA","Kunene","Orutanda"
"NA","Otjozondjupa","Oruuwa"
"NA","Kunene","Oruvandjai"
"NA","Otjozondjupa","Oruware"
"NA","Kunene","Oryeheke"
"NA","Oshana","Oshaakondwa"
"NA","Ohangwena","Oshaangu"
"NA","Ohangwena","Oshakati"
"NA","Oshana","Oshakati"
"NA","Ohangwena","Oshali"
"NA","Omusati","Oshali"
"NA","Oshikoto","Oshali"
"NA","Oshikoto","Oshalongo"
"NA","Ohangwena","Oshamambu"
"NA","Ohangwena","Oshambada"
"NA","Ohangwena","Oshanashiwa"
"NA","Ohangwena","Oshandi"
"NA","Oshikoto","Oshanyata"
"NA","Ohangwena","Oshapwa"
"NA","Ohangwena","Oshatotwa"
"NA","Oshikoto","Oshawello"
"NA","Oshana","Oshekasheka"
"NA","Oshikoto","Oshidundumbe"
"NA","Ohangwena","Oshidute"
"NA","Ohangwena","Oshifitu"
"NA","Oshikoto","Oshigambo"
"NA","Ohangwena","Oshikango"
"NA","Omusati","Oshikiyu"
"NA","Oshana","Oshikondiilongo"
"NA","Oshikoto","Oshikondiilongo"
"NA","Omusati","Oshikuku"
"NA","Oshikoto","Oshikulu"
"NA","Ohangwena","Oshikunde"
"NA","Ohangwena","Oshikuni"
"NA","Omusati","Oshikushashipya"
"NA","Omusati","Oshikushomunkete"
"NA","Ohangwena","Oshikwiyu"
"NA","Ohangwena","Oshilambwili"
"NA","Omusati","Oshilulu"
"NA","Oshikoto","Oshilungi"
"NA","Omusati","Oshimanya"
"NA","Ohangwena","Oshimwaku"
"NA","Ohangwena","Oshinge"
"NA","Ohangwena","Oshipala"
"NA","Omusati","Oshipaya"
"NA","Oshana","Oshipumbu"
"NA","Ohangwena","Oshishogolo"
"NA","Ohangwena","Oshitai"
"NA","Omusati","Oshitalamesho"
"NA","Oshikoto","Oshitaye"
"NA","Oshana","Oshitayi"
"NA","Oshikoto","Oshitayi"
"NA","Oshikoto","Oshiteni"
"NA","Omusati","Oshiteyatemo"
"NA","Oshikoto","Oshityoshikukutu"
"NA","Oshikoto","Oshivelo"
"NA","Oshikoto","Oshiya"
"NA","Ohangwena","Oshombwa"
"NA","Omusati","Oshukwa"
"NA","Ohangwena","Oshuli"
"NA","Ohangwena","Oshuudiya"
"NA","Omusati","Oshuuli"
"NA","Omusati","Oshuungu"
"NA","Oshana","Oskitayi"
"NA","Otjozondjupa","Osona"
"NA","Kunene","Osongunde"
"NA","Erongo","Osonhaui"
"NA","Erongo","Oswater"
"NA","Omusati","Otamanzi"
"NA","Omusati","Otapatapa"
"NA","Otjozondjupa","Otavi"
"NA","Otjozondjupa","Otawi"
"NA","Kunene","Otengua"
"NA","Kunene","Othamutirika"
"NA","Omusati","Othika"
"NA","Oshikoto","Othile"
"NA","Otjozondjupa","Otiwarongo"
"NA","Kunene","Otjahorowara"
"NA","Kunene","Otjaparakaha"
"NA","Kunene","Otjapitjapi"
"NA","Otjozondjupa","Otjatjingenge"
"NA","Kunene","Otjetjekwa"
"NA","Omaheke","Otjewe"
"NA","Kunene","Otjiauena"
"NA","Kunene","Otjihende"
"NA","Omaheke","Otjihitwa"
"NA","Kunene","Otjijandjasemo"
"NA","Omaheke","Otjijere"
"NA","Otjozondjupa","Otjikango"
"NA","Kunene","Otjikondavirongo"
"NA","Kunene","Otjikondo"
"NA","Kunene","Otjikongoi"
"NA","Omaheke","Otjikorondo"
"NA","Otjozondjupa","Otjikoto"
"NA","Kunene","Otjikuina"
"NA","Omaheke","Otjimanangombe"
"NA","Erongo","Otjimbingue"
"NA","Erongo","Otjimbingwe"
"NA","Otjozondjupa","Otjimikambo"
"NA","Kunene","Otjinanwa"
"NA","Omaheke","Otjinene"
"NA","Kunene","Otjinhungwa"
